,taste,quantity,delivery,reviews,store_name
1610,3,3,5,배달도 빨리오고 잘 먹었습니다,롯데리아-사가정역점
1611,5,5,3,맛있게 잘 먹었습니다,롯데리아-사가정역점
1612,3,3,3,네 맛있어요 할인해서 더 좋에요,롯데리아-사가정역점
1613,4,3,4,생각보다 양이 적내요..,롯데리아-사가정역점
1614,1,1,1,노크하지말아달라고 요청사항 써놨는데 아주 힘차게 두들기고 가시네;;,롯데리아-사가정역점
1615,3,3,4,으아아ㅏㅏㅏㅡ어니언이랑 칠리 하나씩 시켰는데 어니언으로 두개왔습니다ㅜ 살짝 당황했지만 이벤트기간이라 바쁘셔서 그런거겠지요~ 이해합니다. 맛있게 잘 먹었습니다.,롯데리아-사가정역점
1616,3,4,4,배달시간도빠르고 음식도맛있었어요 한가지 감자튀김이너무차갑고딱딱했어요ㅜ 먹을만은했어요,롯데리아-사가정역점
1617,5,5,1,솔직히 어제 아이스크림에 빗물이 다들어가고 .......... 그동안 좋았던 이미지가 ㅠㅠ 오늘도 배달을 오시는건지 .....배달완료에 오지않고 계시네요......,롯데리아-사가정역점
1618,3,3,1,예상시간보다 훨훨씬 늦게옴 늦게오늦게옴 늦게옴 늦게옴,롯데리아-사가정역점
1619,5,5,3,저렴하고 맛있네요,롯데리아-사가정역점
1620,1,1,2,버거킹 먹다가 ****먹으니 왜케 버거가 허접해 보이지 ㅋ,롯데리아-사가정역점
1621,4,2,5,배달빠르고 맛있어요,롯데리아-사가정역점
1622,1,1,1,최악!! 배달이 잘못되어 다시 만들어서 배달을 해준다고 해서 1시간 30분만에 받았는데 다시 만든 것이 아니라 이미 배달되어진 식은 햄버거를 다시 준거라 맛이 없네요... 성의없이 배달하고 식은 햄버거를 먹은 느낌은 최악이고 기분까지 상하게 만드네요!! 다시 주문하고 싶은 생각이 없어집니다!!,롯데리아-사가정역점
1623,3,4,1,맛은 괜찮은데 배달간이 1시간 10분이 넘네요,롯데리아-사가정역점
1624,4,1,5,치즈스틱 빠진채로 배달 왔습니다.. 전화로 문의할까 하다가 이번엔 그냥 넘어갈게요. 다음엔 제대로 넣어주세요.,롯데리아-사가정역점
1625,4,4,2,단점은 배달이 너무 느려요 장점은 맛은 있어요,롯데리아-사가정역점
1626,5,3,5,맛있게 잘먹었습니다ㅎㅎ 버거킹 먹다가 오랜만에 롯데리아 먹었더니 햄버거가 넘 작아진 느낌....ㅎㅎ 맛은 있었습니다!,롯데리아-사가정역점
1627,2,3,3,가끔 주문해서 먹는데 새우버거는 미지근해서 그냥저냥 먹을만 햇는데 치즈버거는 다 식어서 차가울 정도엿구 감자튀김에서 치킨튀김옷 조각이 하나 나왓어요... 다음부턴 신경써주시길 바랄게요!,롯데리아-사가정역점
1628,3,3,5,오랫만에 롯데월드 시켜봤는데 감자도 다태운거주고 양은 복불복인듯 한달에 한번씩 포장해서 먹었었는데 그때마다 양이다름ㅋㅋㅋ,롯데리아-사가정역점
1629,1,1,5,사진을 못 찍었네요.옆 터져서 왔어요.양도 적고.. 빵도 좀 ..,롯데리아-사가정역점
1630,3,3,3,작지않은 문제가 있었지만 빠르게 처리해주셔서 그냥 그러려니합니다 다른건 다들 아시는대로예요 프렌차이즈잖아요 ㅋㅋ,롯데리아-사가정역점
1631,4,3,5,소스 많이 뿌려달라고 몇번을 강조하면 일부러 적게 넣어 주시는건가요? 요청사항 좀 읽어주세요,롯데리아-사가정역점
1632,3,3,4,주문한데로 빠짐없이 왔어요,롯데리아-사가정역점
1633,3,5,5,"잘먹었습니다 새우패티 두개들어간거ㅜ시켰는데 담번엔..새우버거로 먹어야겟으요...새우패티가 커서 그런지 소스가 잘 안느껴지는,,,",롯데리아-사가정역점
1634,5,1,5,이상하다 싶어서 봤더니 라지로 안시켜서 양이 이렇구나 했습니다. 감자튀김 좋아하시는 분은 세트메뉴 확인하시고 400원 추가해서 라지로 바꾸세요 안바꾸면 양 이렇게 옵니다. 맛은 있습니다,롯데리아-사가정역점
1635,3,3,1,겁나늦네요 1시간30분걸리네요 헐~~~~~~,롯데리아-사가정역점
1636,1,1,1,최악입니다 다른지점 이용하세요,롯데리아-사가정역점
1637,3,5,5,춥고 언길오시느라 고생하셨어요 감사합니다 그치만 많이식고 치킨도 유난히 질기네요,롯데리아-사가정역점
1638,5,5,1,햄버거가너무식어서왓고요 콜라까지 흘려네요...,롯데리아-사가정역점
1639,3,5,5,새우버거 두개다 베이컨추가했는데 하난 베이컨없이옴,롯데리아-사가정역점
1640,5,5,3,콜라가 많이 새서 온 것 빼고는 괜찮았어요.. 이정도로 많이 샌 거는 처음이라 조금 당황스럽습니다. 그것만 빼면 맛과 품질 다 좋습니다,롯데리아-사가정역점
1641,5,4,3,식지않게만 가져다 주시면 됩니다 맛은 늘 괜찮습니다,롯데리아-사가정역점
1642,1,1,1,"아놔, 15000원 이상 주문 했는데 치즈스틱 안왔누 치즈스틱 달라닌깐 영수증에 동그라미는 표시해놓고 내가 주문한 치즈스틱이 옴",롯데리아-사가정역점
1643,1,2,4,안에 야채가 생각보다 너무 없엇네요 ㅠ,롯데리아-사가정역점
1644,1,1,1,새벽 6시인데 도대체 왜 배달이 느릴까요오오? 한참 기다리고 있고 지금도 기다리는중~~~걍 다른 롯데리아에서 드셈,롯데리아-사가정역점
1645,1,1,3,굳이 여기서 재주문을 해야한다면 이 타임에 알바하시는 분 다른타임 언제 하시는지 물어보고 그 시간 피해서 시키겠음 요청사항 안들어준 건 의무가 아니니 그렇다 치고 너무한거 아닌가요 햄버거 너무 식다못해 딱딱함 새우버거도 딱딱함 지파이 기름 줄줄 흘러내림 치즈스틱 1개 시키고 1개 서비스 받았는데 몇시간 전에 튀겨놓은 거 가져다주는 줄 겨울이라 추워서 뭐 그런 건 이해하는데 그정도가 아님 감자튀김은 실로 경악스러운 수준 이딴식의 서비스와 음식 수준을 보유한 갓데리아의 클라스에 찬사를 내두르지 않을 수 없음,롯데리아-사가정역점
1646,1,1,1,코로나나 식어서 오는건 그렇다쳐도 콜라다흘러서오고 케찹하나없어요 굿,롯데리아-사가정역점
1647,3,3,5,잘먹었습니다 배달 빨라요,롯데리아-사가정역점
1648,4,5,1,"콜라 다 엎어져서 왔네요 ^.,^ 그리 멀지도 않은 거리인뎁",롯데리아-사가정역점
1649,5,3,5,ㅂㅐ달 빨라요 치즈스틱 잘 먹을게오,롯데리아-사가정역점
1650,4,4,3,배달이 느렸어요ㅠㅠ 그래도 맛있게 잘 먹었습니다.,롯데리아-사가정역점
1651,5,3,5,다른데보다 맛있어요 바삭하고 추천합니다,롯데리아-사가정역점
1652,4,4,1,맛있네요 자주 먹어요 맛이 깔끔해 졌어요,롯데리아-사가정역점
1653,3,2,2,배달늦음 양...음....가격 이벤트때문에 싸서좋음,롯데리아-사가정역점
1654,3,4,4,양념감자에 시즈닝이 안왔어요.. 그냥 감자만 한무더기 먹음:(,롯데리아-사가정역점
1655,4,3,5,"치즈스틱은 15000원 넘겨도 안주십니다 참고하세요 준대서 따로 안시켰는데 아쉽네요. 서비스니까 제가 손해본것은 아니지만 항상 주는 것은 아니라고 안내사항을 더 구체적으로 알려주시면 좋을 것 같습니다. 배달도 제시간에 도착했고, 불고기 버거는 맛있게 먹었습니다.",롯데리아-사가정역점
1656,2,3,2,감튀 차가웠어요 버거는 평균 치즈스틱은 온도 좋았어요 배달은 제가 공동현관문 비번 알려드렸는데 호출 누르셔서 요청사항을 안 본다 판단했습니다,롯데리아-사가정역점
1657,1,1,1,음식 잘 받았는지 카톡와서 답 남깁니다. 아직 배달 안와서 냄새도 못 맏았습니다.,롯데리아-사가정역점
1658,5,5,3,서비스 치즈스틱 잘 먹었습니다 양념감자 양 많고 좋아요 근데 분명 문 앞에 두고 가라고 했는데 배달 왔다고 나올 때까지 부르시는지 모르겠네요..배달만 빼면 좋았어여,롯데리아-사가정역점
1659,3,4,5,잘먹었습니다 감사합니다,롯데리아-사가정역점
1660,1,1,1,많이 바쁜가요? 일부러 혼자 먹는데 15000원 맞추어 시켰는데.. 치즈스틱이 안 왔어요. 저녁시간 지나서 시킨건데 많이 바쁘셨나요? 아니면 보내셨는데 배달하시는 분이 드신건가요?,롯데리아-사가정역점
1661,3,2,3,감자 소금좀 ~~~~~~~,롯데리아-사가정역점
1662,3,4,5,처음 시켜 먹어봤는데 생각보다는 한번쯤은 먹어볼만 한거 같습니다~양은 혼자 먹기 적당한 정도에요~^^,롯데리아-사가정역점
1663,4,4,2,여기서 시켜먹으면서 처음으로 햄버거가 다 식어서왔네요.. 생각해보니 다른분들은 음식가방(?)에서 음식을 꺼내시는데 오늘 배달오신분은 다리밑에 놓고 오셨더군요.. 어찌아느냐면 거의 항상 오토바이 소리듣고 받으러 나가거든요.. 배달이 빠른것보다는 늦어도 따뜻한 음식이 좋습니다...,롯데리아-사가정역점
1664,5,4,3,점심으로 배부르게 잘 먹었습니다. 치즈스틱도 서비스로 오고.. 맛있게 먹었어요. 점심에 정신없어서 토네이도 쿠키가 안온줄도 모르고 있었는데 몇시간후 생각나서 다시 전화드렸더니 친절하게 설명해주시고 누락된 토네이도 쿠키 배달해주셔 감사했습니다!,롯데리아-사가정역점
1665,3,3,5,맛은 별론데 서비스는 굿이네,롯데리아-사가정역점
1666,2,2,2,소스가 원래 이게 정량이고 이렇게 뿌리는게 맞나요? 핫크리스피도 마요네즈 가운데에만 겨우 있었고 새우버거도 저렇게 가운데에만 조금 뿌려져있네요 양상추쪽 소스도 마찬가지고 소스 많이 부탁드린다고 적었는데도 이 정도면... 소스 좋아하시는 분들 참고하세용! 전 버거를 소스맛으로 먹어서 너무 불만족스러웠어요,롯데리아-사가정역점
1667,2,2,2,다 식어서 왔어요...추석에 배달하고 일하시느라 고생많은 줄은 알지만..ㅜ 흑..ㅠㅠ 그래도 감사합니다...,롯데리아-사가정역점
1668,1,1,1,배달원을 바꾸시던지 배달시간을 양심적으로 적으시던지 하세요 야식으로 먹고 잘랬더니 예상시간보다 30분이 늦게 오네 ㅡㅡ 덕분에 오늘 잠 다 잤네요,롯데리아-사가정역점
1669,3,5,5,감튀가 ....나머진굿,롯데리아-사가정역점
1670,1,4,1,치킨패티 식어서 오고 딸1배 세탕네탕 뛰어서 묶어서 같이옴,롯데리아-사가정역점
1671,4,5,2,너무 맛있었어요~~~ 다음에 또 시켜먹을거같네요.,롯데리아-사가정역점
1672,3,3,3,배달 엄청빨라용용ㅇㅇ,롯데리아-사가정역점
1673,3,2,3,잘먹겠습니다. 잘먹겠습니다.,롯데리아-사가정역점
1674,1,1,1,예정시간이 지났는대 아직 안와서 못먹어보고 리뷰쓰네요,롯데리아-사가정역점
1675,5,5,2,ㅡㅇㅡ이번에는 핫크리스피랑 빅불 포장지가 바뀌어오고 커피 하나 시켰는데 빨대 꽂힌 커피하나가 더 오고ㅡㅇㅡ,롯데리아-사가정역점
1676,1,1,1,너무너무늦음 배달이아니라 음식출발부터늦고 포장다열려옴,롯데리아-사가정역점
1677,3,3,3,첫번째 배달때 양념감자튀김 빼고 보내주셔서 전화드렸고 다시 보내주신다고 해서 기다렸는데 그냥 일반감자튀김 보내주셨네요.. 또 전화하면 민폐일까봐 전화는 안드렸지만 제가 분명히 전화때 말씀드렸는데ㅠㅠ... 시즈닝은 첫번째 배달왔을 받았지만 양념감자랑 일반감자는 크기도 다르던데.. 아무튼 평소 시험기간때도 그렇고 자주 시켜먹었는데 약간 실망이 크네요ㅠㅠ... 다음부턴 빠진거 없이 종류도 다 확인하고 보내주셨으면 좋겠어요,롯데리아-사가정역점
1678,5,5,2,어쩜 시킬때마다 몇번빼고는 하나씩 빼먹고 가져다주실까요...ㅠㅠ여러개 주문하는것도아니고..항상 두번배달와야 먹을수있는...,롯데리아-사가정역점
1679,1,1,1,음식갖고 장난치는지 햄버거 오해된것처럼 다 눅눅하고 물 줄줄 흐르고 감자튀김고 눅눅해서 먹지도않음,롯데리아-사가정역점
1680,4,3,4,맛있어용 냠냠냠얌얌,롯데리아-사가정역점
1681,5,5,1,방금배달오셧는데..배달시킨지가언젠대...4시6분도착이라뜨는데 늦으셧내요...눅눅해요..저번처럼 뜨겁지도않고 ...비닐장갑도 갖다달라고 적엇는데 ...아무것도없네요... 배달이 농팽이치다오신건지 ...좀그러네요...항의하려다가 그냥먹어요..,롯데리아-사가정역점
1682,3,4,1,아침시간이라 일찍 올 줄 알았는데 정확히 1시간 15분정도 걸렸구 기다리다가 잠들 뻔 했어요 ㅠ 서비스로 주신 치즈스틱 잘 먹었습니다. 그런데 미리 해놓으신 건지 치즈가 다 딱딱하게 굳어있었고 햄버거도 따뜻하지 않았어요 ㅠ 추가요청사항에 햄버거 소스랑 야채 넉넉히 부탁드린다구 했는데 불고기버거에는 거의 양상추가 없었구.. 근데 저는 개인적으로 롯데리아 굉장히 좋아해서 맛있게 잘 먹었어요. 다만 배달원 분께서 핸드폰 보시면서 인터폰 누르시고 복도 저 끝에서부터 배달이요~~ 하면서 오셔서 문 열자마자 툭 주고 가셔서 기분이 안좋았어요ㅠ,롯데리아-사가정역점
1683,1,1,1,치킨 너겟 소스 안줌?? 왜 안줌?? 따로 돈내야대는거임?,롯데리아-사가정역점
1684,3,3,4,음 그저그래요 ..,롯데리아-사가정역점
1685,1,1,4,원래 먹는햄버거인데 오늘은 좀 별로네요 햄버거도 다식고 소스는 뿌린건지 아님 그냥 보이는데만 묻히신건지...소스가 없으니 퍽퍽하고..양상추도 뭐...원래 이렇게 없엇나요 그리고 먹을때마다 소스를 추가안해도 소스많앗는데 ...오늘은 너무 없네요 치킨도 얇아서 무슨 기름만잇는거같고 일단 맛이 너무 없네요...,롯데리아-사가정역점
